365,9.63806,9.63895,9.63895,9.64042,
366,9.64158,9.63918,9.63918,9.63982,
367,9.63831,9.63933,9.63933,9.63994,
368,9.64205,9.6396,9.6396,9.64018,
369,9.63864,9.63979,9.63979,9.64034,
370,9.64257,9.64008,9.64008,9.6406,
371,9.63903,9.64032,9.64032,9.6408,
372,9.64152,9.63899,9.63899,9.64028,
373,9.6378,9.63924,9.63924,9.63966,
374,9.64217,9.63961,9.63961,9.63999,
375,9.63833,9.6399,9.6399,9.64025,
376,9.64289,9.6403,9.6403,9.64061,
377,9.63729,9.63897,9.63897,9.64009,
378,9.64201,9.63939,9.63939,9.63965,
379,9.63791,9.63973,9.63973,9.63996,
380,9.64285,9.64019,9.64019,9.64038,
381,9.63694,9.63891,9.63891,9.6399,
382,9.64207,9.63939,9.63939,9.63951,
383,9.63772,9.63982,9.63982,9.6399,
384,9.64304,9.64034,9.64034,9.64038,
385,9.63691,9.63914,9.63914,9.63997,
386,9.6424,9.63968,9.63968,9.63965,
387,9.63777,9.64014,9.64014,9.64008,
388,9.64178,9.63904,9.63904,9.63977,
389,9.63711,9.63958,9.63958,9.63944,
390,9.64293,9.64018,9.64018,9.64002,
391,9.63644,9.63904,9.63904,9.63968,
392,9.64242,9.63966,9.63966,9.63943,
393,9.63751,9.64026,9.64026,9.63997,
394,9.64201,9.63924,9.63924,9.63976,
395,9.637,9.63985,9.63985,9.6395,
396,9.6416,9.63883,9.63883,9.6393,
397,9.63643,9.63944,9.63944,9.63901,
398,9.64301,9.64023,9.64023,9.63972,
399,9.63601,9.63915,9.63915,9.63951,
400,9.64269,9.63991,9.63991,9.63935,
401,9.63559,9.63887,9.63887,9.63914,
402,9.64244,9.63967,9.63967,9.63902,
403,9.63704,9.64045,9.64045,9.63974,
404,9.64226,9.63948,9.63948,9.63965,
405,9.63674,9.64028,9.64028,9.6395,
406,9.64214,9.63937,9.63937,9.63944,
407,9.63653,9.64016,9.64016,9.63933,
408,9.64202,9.63927,9.63927,9.63928,
409,9.63642,9.64016,9.64016,9.63922,
410,9.64199,9.63925,9.63925,9.63921,
411,9.63625,9.64012,9.64012,9.63912,
412,9.64201,9.63928,9.63928,9.63913,
413,9.63624,9.64022,9.64022,9.63913,
414,9.64207,9.63936,9.63936,9.63916,
415,9.63627,9.64031,9.64031,9.63917,
416,9.64219,9.6395,9.6395,9.63923,
417,9.63452,9.63864,9.63864,9.63836,
418,9.64237,9.63968,9.63968,9.63844,
419,9.63472,9.63886,9.63886,9.63854,
420,9.64257,9.63992,9.63992,9.63865,
421,9.63506,9.6391,9.6391,9.63882,
422,9.64285,9.64021,9.64021,9.63895,
423,9.63558,9.63944,9.63944,9.63921,
424,9.64127,9.63866,9.63866,9.63842,
425,9.6361,9.63975,9.63975,9.63868,
426,9.64166,9.63907,9.63907,9.63888,
427,9.63671,9.64021,9.64021,9.63918,
428,9.64207,9.63951,9.63951,9.63939,
429,9.63548,9.63881,9.63881,9.63877,
430,9.64251,9.63998,9.63998,9.63899,
431,9.63616,9.63932,9.63932,9.63933,
432,9.64114,9.63865,9.63865,9.63865,
433,9.63689,9.63987,9.63987,9.63902,
434,9.64171,9.63925,9.63925,9.6393,
435,9.63575,9.63859,9.63859,9.63873,
436,9.64229,9.63986,9.63986,9.63902,
437,9.63656,9.63921,9.63921,9.63943,
438,9.64106,9.63867,9.63867,9.63881,
439,9.63746,9.63997,9.63997,9.63926,
440,9.64177,9.63941,9.63941,9.63961,
441,9.63645,9.63879,9.63879,9.63911,
442,9.64251,9.64019,9.64019,9.63948,
443,9.6374,9.6396,9.6396,9.63996,
444,9.64135,9.63908,9.63908,9.63938,
445,9.63647,9.63852,9.63852,9.63891,
446,9.64222,9.63998,9.63998,9.63934,
447,9.63751,9.63942,9.63942,9.63987,
448,9.64116,9.63897,9.63897,9.63934,
449,9.63661,9.63837,9.63837,9.63889,
450,9.64211,9.63996,9.63996,9.63936,
451,9.63776,9.6394,9.6394,9.63994,
452,9.64111,9.639,9.639,9.63944,
453,9.63697,9.63849,9.63849,9.63904,
454,9.64212,9.64005,9.64005,9.63955,
455,9.63818,9.63958,9.63958,9.64015,
456,9.64122,9.6392,9.6392,9.6397,
457,9.63748,9.63874,9.63874,9.63935,
458,9.64232,9.64036,9.64036,9.6399,
459,9.6388,9.63993,9.63993,9.64056,
460,9.64149,9.63958,9.63958,9.64015,
461,9.63813,9.63914,9.63914,9.63981,
462,9.64069,9.63882,9.63882,9.63941,
463,9.6375,9.63841,9.63841,9.63909,
464,9.64198,9.64017,9.64017,9.63974,
465,9.63897,9.63975,9.63975,9.64048,
466,9.64124,9.63947,9.63947,9.64011,
467,9.63841,9.63909,9.63909,9.63982,
468,9.64053,9.63882,9.63882,9.63947,
469,9.63792,9.6385,9.6385,9.63923,
470,9.64199,9.64031,9.64031,9.63995,
471,9.63947,9.63997,9.63997,9.64073,
472,9.64135,9.63974,9.63974,9.64041,
473,9.63904,9.63945,9.63945,9.6402,
474,9.64074,9.63919,9.63919,9.63989,
475,9.63861,9.63889,9.63889,9.63968,
476,9.64023,9.63873,9.63873,9.63942,
477,9.63824,9.63842,9.63842,9.63923,
478,9.64181,9.64037,9.64037,9.64002,
479,9.64001,9.6401,9.6401,9.64091,
480,9.64135,9.63995,9.63995,9.64068,
481,9.63971,9.63972,9.63972,9.64053,
482,9.64089,9.63956,9.63956,9.6403,
483,9.6394,9.63932,9.63932,9.64014,
484,9.64053,9.63925,9.63925,9.63996,
485,9.63918,9.63902,9.63902,9.63985,
486,9.64013,9.63892,9.63892,9.63965,
487,9.63898,9.63874,9.63874,9.63955,
488,9.63982,9.63866,9.63866,9.6394,
489,9.6388,9.63848,9.63848,9.63931,
490,9.6395,9.63842,9.63842,9.63915,
491,9.63867,9.63827,9.63827,9.63908,
492,9.63927,9.63823,9.63823,9.63897,
493,9.64073,9.64026,9.64026,9.64,
494,9.64119,9.64022,9.64022,9.64096,
495,9.64066,9.64012,9.64012,9.64092,
496,9.64099,9.64009,9.64009,9.64082,
497,9.64064,9.64005,9.64005,9.64081,
498,9.64082,9.63999,9.63999,9.64073,
499,9.64063,9.63994,9.63994,9.64073,
500,9.64077,9.63999,9.63999,9.6407,
501,9.64065,9.63991,9.63991,9.64071,
502,9.64069,9.63997,9.63997,9.64067,
503,9.64072,9.63991,9.63991,9.6407,
504,9.64065,9.64001,9.64001,9.64069,
505,9.64083,9.63997,9.63997,9.64075,
506,9.64056,9.63999,9.63999,9.6407,
507,9.64097,9.64005,9.64005,9.64077,
508,9.64061,9.64011,9.64011,9.64079,
509,9.64112,9.64014,9.64014,9.64086,
510,9.6407,9.64027,9.64027,9.64091,
511,9.6413,9.64027,9.64027,9.641,
512,9.6385,9.63815,9.63815,9.6399,
513,9.63929,9.63821,9.63821,9.6389,
514,9.63859,9.63831,9.63831,9.63894,
515,9.63957,9.63844,9.63844,9.63908,
516,9.6388,9.63857,9.63857,9.63918,
517,9.63985,9.63867,9.63867,9.63933,
518,9.63899,9.63884,9.63884,9.63942,
519,9.64018,9.63895,9.63895,9.63958,
520,9.63923,9.63915,9.63915,9.6397,
521,9.64051,9.63924,9.63924,9.63987,
522,9.63943,9.63944,9.63944,9.63997,
523,9.64092,9.6396,9.6396,9.64018,
524,9.63976,9.63983,9.63983,9.64034,
525,9.64132,9.63996,9.63996,9.64054,
526,9.64005,9.6402,9.6402,9.64069,
527,9.6395,9.6381,9.6381,9.63978,
528,9.63808,9.6383,9.6383,9.63879,
529,9.63992,9.63849,9.63849,9.639,
530,9.63849,9.63878,9.63878,9.63921,
531,9.6405,9.63904,9.63904,9.63949,
532,9.63892,9.63927,9.63927,9.63971,
533,9.64104,9.63954,9.63954,9.63998,
534,9.63935,9.6398,9.6398,9.64019,
535,9.64162,9.6401,9.6401,9.64048,
536,9.63745,9.63799,9.63799,9.63954,
537,9.63984,9.63828,9.63828,9.63865,
538,9.63798,9.63859,9.63859,9.63891,
539,9.64048,9.63891,9.63891,9.63923,
540,9.63856,9.63923,9.63923,9.63952,
541,9.64116,9.63956,9.63956,9.63986,
542,9.63918,9.6399,9.6399,9.64017,
543,9.6419,9.64026,9.64026,9.64054,
544,9.63739,9.6382,9.6382,9.63964,
545,9.64019,9.63853,9.63853,9.63879,
546,9.63803,9.63892,9.63892,9.63911,
547,9.64101,9.63933,9.63933,9.63952,
548,9.63874,9.6397,9.6397,9.63987,
549,9.6418,9.6401,9.6401,9.64027,
550,9.63699,9.63803,9.63803,9.63939,
551,9.6402,9.63848,9.63848,9.6386,
552,9.63773,9.63886,9.63886,9.63897,
553,9.64105,9.6393,9.6393,9.63939,
554,9.63852,9.63972,9.63972,9.63978,
555,9.64196,9.64019,9.64019,9.64024,
556,9.63692,9.6382,9.6382,9.63944,
557,9.64043,9.63865,9.63865,9.63868,
558,9.63776,9.63911,9.63911,9.63909,
559,9.64141,9.63961,9.63961,9.63958,
560,9.63862,9.64005,9.64005,9.64001,
561,9.63987,9.63807,9.63807,9.63924,
562,9.63708,9.63856,9.63856,9.63847,
563,9.6409,9.63908,9.63908,9.63899,
564,9.638,9.63957,9.63957,9.63945,
565,9.64196,9.64013,9.64013,9.63998,
566,9.63649,9.63815,9.63815,9.63922,
567,9.64053,9.63868,9.63868,9.63851,
568,9.63752,9.63924,9.63924,9.63902,
569,9.64162,9.63977,9.63977,9.63957,
570,9.63601,9.63782,9.63782,9.63882,
571,9.64027,9.63841,9.63841,9.63814,
572,9.63706,9.63894,9.63894,9.63867,
573,9.64143,9.63956,9.63956,9.63924,
574,9.63822,9.64017,9.64017,9.63982,
575,9.64008,9.63821,9.63821,9.63915,
576,9.63677,9.63879,9.63879,9.63843,
577,9.64133,9.63945,9.63945,9.63905,
578,9.63795,9.64004,9.64004,9.63964,
579,9.64004,9.63816,9.63816,9.63899,
580,9.63663,9.63878,9.63878,9.63833,
581,9.6413,9.63942,9.63942,9.63896,
582,9.63785,9.6401,9.6401,9.63957,
583,9.64009,9.63821,9.63821,9.63897,
584,9.63654,9.63884,9.63884,9.63831,
585,9.64142,9.63954,9.63954,9.63898,
586,9.63778,9.64018,9.64018,9.6396,
587,9.64023,9.63835,9.63835,9.639,
588,9.63652,9.63899,9.63899,9.63837,
589,9.64163,9.63976,9.63976,9.63908,
590,9.63531,9.63783,9.63783,9.63847,
591,9.64045,9.63857,9.63857,9.63788,
592,9.63667,9.63929,9.63929,9.63856,
593,9.64187,9.64,9.64,9.63927,
594,9.63548,9.63814,9.63814,9.63868,
595,9.64079,9.63893,9.63893,9.63813,
596,9.63687,9.63963,9.63963,9.63883,
597,9.63966,9.63781,9.63781,9.63827,
598,9.63574,9.63856,9.63856,9.6377,
599,9.64124,9.63939,9.63939,9.63849,
600,9.63729,9.64014,9.64014,9.63927,
601,9.64018,9.63834,9.63834,9.63874,
602,9.6362,9.6391,9.6391,9.63819,
603,9.64174,9.6399,9.6399,9.63897,
604,9.63518,9.63807,9.63807,9.63846,
605,9.64072,9.6389,9.6389,9.63795,
606,9.63688,9.63971,9.63971,9.6388,
607,9.63975,9.63794,9.63794,9.63832,
608,9.63604,9.63875,9.63875,9.63789,
609,9.64142,9.63963,9.63963,9.63873,
610,9.63514,9.63779,9.63779,9.63828,
611,9.64047,9.63868,9.63868,9.63781,
612,9.63702,9.63955,9.63955,9.63874,
613,9.6395,9.63772,9.63772,9.63826,
614,9.63622,9.63862,9.63862,9.63786,
615,9.64129,9.63954,9.63954,9.63876,
616,9.63537,9.63768,9.63768,9.63833,
617,9.64038,9.63863,9.63863,9.63787,
618,9.63732,9.63955,9.63955,9.63885,
619,9.63949,9.63776,9.63776,9.6384,
620,9.63656,9.63869,9.63869,9.63803,
621,9.64139,9.63967,9.63967,9.63898,
622,9.63583,9.63787,9.63787,9.63861,
623,9.64056,9.63886,9.63886,9.63819,
624,9.63782,9.63976,9.63976,9.63919,
625,9.63968,9.63801,9.63801,9.63875,
626,9.63714,9.63899,9.63899,9.63841,
627,9.64164,9.63999,9.63999,9.63939,
628,9.63644,9.63819,9.63819,9.63904,
629,9.64087,9.63923,9.63923,9.63865,
630,9.63854,9.64021,9.64021,9.6397,
631,9.64012,9.6385,9.6385,9.63933,
632,9.63789,9.63947,9.63947,9.63901,
633,9.63931,9.63772,9.63772,9.6386,
